step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,reward_latency_objective,reward_latency_failure,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,job_completion_time_ms,job_slowdown,latency_objective,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
688,688,openb-pod-7570,9,1,scheduled,-0.0007583182099470953,0.0,0.0,0.0,0.0,0.0,-0.0007583182099470953,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.9020065520065519,1.0,0.00625,0.14886026084423065,0.23983052372932434,0.045677028596401215,1700790.0,2300790.0,3.83465,3.35836829739537,14513342.0,971230.0,495460.0,142220.0,0.888875,0.11112500000000003,3.096625,-2.096625
689,689,openb-pod-7572,9,1,scheduled,-0.0009148274140153845,0.0,0.0,0.0,0.0,0.0,-0.0009148274140153845,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9505733005733006,0.0,0.0,0.14374816417694092,0.2429591417312622,0.045402541756629944,1700428.0,2300428.0,3.8340466666666666,3.3592831248093855,14513342.0,971230.0,496460.0,141600.0,0.885,0.11499999999999999,3.102875,-2.102875
690,690,openb-pod-7599,9,1,scheduled,-0.0005581502027691698,0.0,0.0,0.0,0.0,0.0,-0.0005581502027691698,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.9020065520065519,1.0,0.00625,0.14285828173160553,0.24346455931663513,0.0436122827231884,1697889.0,2297889.0,3.829815,3.3598412750121547,14513682.0,971230.0,497460.0,142600.0,0.89125,0.10875000000000001,3.109125,-2.109125
691,691,openb-pod-7612,9,1,scheduled,-0.000601227823684436,0.0,0.0,0.0,0.0,0.0,-0.000601227823684436,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9505733005733006,0.0,0.0,0.14286740124225616,0.24404732882976532,0.04716406762599945,1696813.0,2296813.0,3.828021666666667,3.360442502835839,14513682.0,971230.0,498460.0,142120.0,0.88825,0.11175000000000002,3.115375,-2.115375
692,692,openb-pod-7997,10,1,scheduled,-0.0004906024897799455,0.0,0.0,0.0,0.0,0.0,-0.0004906024897799455,0.0,0.7196969696969697,0.8863636363636364,0.16666666666666663,0.9457821457821456,0.0,0.0,0.14031723141670227,0.24108830094337463,0.04938571900129318,1657227.0,2257227.0,3.762045,3.360933105325619,14514018.0,971230.0,499270.0,141770.0,0.8860625,0.11393750000000002,3.1204375,-2.1204375
693,693,openb-pod-7573,10,1,scheduled,-0.0006308186923100756,0.0,0.0,0.0,0.0,0.0,-0.0006308186923100756,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9457821457821456,0.0,0.0,0.14003033936023712,0.2406872659921646,0.04938571900129318,1701282.0,2301282.0,3.83547,3.361563924017929,14514295.0,971230.0,499920.0,141860.0,0.886625,0.113375,3.1245,-2.1245
694,694,openb-pod-7574,10,1,scheduled,-0.0009040935823758645,0.0,0.0,0.0,0.0,0.0,-0.0009040935823758645,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9462633087633087,0.0,0.0,0.14001630246639252,0.24100832641124725,0.04870366305112839,1701578.0,2301578.0,3.8359633333333334,3.362468017600305,14514620.0,971230.0,500920.0,142050.0,0.8878125,0.1121875,3.13075,-2.13075
695,695,openb-pod-7575,10,1,scheduled,-0.0006692468869555768,0.0,0.0,0.0,0.0,0.0,-0.0006692468869555768,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9462633087633087,0.0,0.0,0.14048677682876587,0.24363668262958527,0.047647591680288315,1701732.0,2301732.0,3.83622,3.3631372644872606,14514775.0,971230.0,501920.0,142730.0,0.8920625,0.10793750000000002,3.137,-2.137
696,696,openb-pod-8133,10,1,scheduled,-0.00046566459971897345,0.0,0.0,0.0,0.0,0.0,-0.00046566459971897345,0.0,0.7712940212940214,0.895986895986896,0.1246928746928746,0.9462633087633087,0.0,0.0,0.143244668841362,0.24611225724220276,0.047199707478284836,1626198.0,2226198.0,3.71033,3.3636029290869796,14515106.0,971230.0,502920.0,142550.0,0.8909375,0.10906249999999995,3.14325,-2.14325
697,697,openb-pod-7576,10,1,scheduled,-0.0008039472739937992,0.0,0.0,0.0,0.0,0.0,-0.0008039472739937992,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9462633087633087,0.0,0.0,0.14295454323291779,0.24635405838489532,0.04752445966005325,1702593.0,2302593.0,3.837655,3.3644068763609734,14515637.0,971230.0,503390.0,142550.0,0.8909375,0.10906249999999995,3.1461875,-2.1461875
698,698,openb-pod-7577,10,1,scheduled,-0.0006761751461565879,0.0,0.0,0.0,0.0,0.0,-0.0006761751461565879,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9462633087633087,0.0,0.0,0.14368809759616852,0.24729368090629578,0.04752445966005325,1702685.0,2302685.0,3.8378083333333333,3.36508305150713,14515759.0,971230.0,504390.0,141740.0,0.885875,0.11412500000000003,3.1524375,-2.1524375
699,699,openb-pod-7578,11,1,scheduled,-0.0006115325473436961,0.0,0.0,0.0,0.0,0.0,-0.0006115325473436961,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9020065520065519,1.0,0.00625,0.1419021487236023,0.24651731550693512,0.04963790625333786,1702462.0,2302462.0,3.8374366666666666,3.3656945840544736,14515831.0,971230.0,505390.0,142740.0,0.892125,0.10787500000000005,3.1586875,-2.1586875
700,700,openb-pod-7640,10,1,scheduled,-0.0006081105841313494,0.0,0.0,0.0,0.0,0.0,-0.0006081105841313494,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9462633087633087,0.0,0.0,0.14335788786411285,0.2472144514322281,0.04752445966005325,1695054.0,2295054.0,3.82509,3.366302694638605,14515831.0,971230.0,506390.0,142740.0,0.892125,0.10787500000000005,3.1649375,-2.1649375
701,701,openb-pod-7579,11,1,scheduled,-0.0008071805591822745,0.0,0.0,0.0,0.0,0.0,-0.0008071805591822745,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9462633087633087,0.0,0.0,0.14296118915081024,0.24814212322235107,0.0484914667904377,1702458.0,2302458.0,3.83743,3.3671098751977873,14515832.0,971230.0,507200.0,142740.0,0.892125,0.10787500000000005,3.17,-2.17
702,702,openb-pod-7580,11,1,scheduled,-0.0006306900052504005,0.0,0.0,0.0,0.0,0.0,-0.0006306900052504005,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9462633087633087,0.0,0.0,0.1431473046541214,0.24854356050491333,0.0484914667904377,1702486.0,2302486.0,3.837476666666667,3.3677405652030377,14515890.0,971230.0,508200.0,142740.0,0.892125,0.10787500000000005,3.17625,-2.17625
703,703,openb-pod-7581,11,1,scheduled,-0.0007632705021336506,0.0,0.0,0.0,0.0,0.0,-0.0007632705021336506,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9462633087633087,0.0,0.0,0.14285863935947418,0.24806544184684753,0.0484914667904377,1702431.0,2302431.0,3.837385,3.3685038357051713,14515899.0,971230.0,509200.0,142740.0,0.892125,0.10787500000000005,3.1825,-2.1825
704,704,openb-pod-7582,11,1,scheduled,-0.0006759001886158522,0.0,0.0,0.0,0.0,0.0,-0.0006759001886158522,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9462633087633087,0.0,0.0,0.1428365409374237,0.2481626719236374,0.0484914667904377,1702962.0,2302962.0,3.83827,3.369179735893787,14516496.0,971230.0,510200.0,142930.0,0.8933125,0.10668750000000005,3.18875,-2.18875
705,705,openb-pod-7584,11,1,scheduled,-0.0009773385522500178,0.0,0.0,0.0,0.0,0.0,-0.0009773385522500178,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9462633087633087,0.0,0.0,0.14423438906669617,0.25143784284591675,0.049978554248809814,1703462.0,2303462.0,3.8391033333333335,3.370157074446037,14517032.0,971230.0,511200.0,142960.0,0.8935,0.10650000000000004,3.195,-2.195
706,706,openb-pod-7585,11,1,scheduled,-0.0007808623611254006,0.0,0.0,0.0,0.0,0.0,-0.0007808623611254006,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9462633087633087,0.0,0.0,0.14282867312431335,0.24903710186481476,0.050258081406354904,1703723.0,2303723.0,3.8395383333333335,3.3709379368071626,14517322.0,971230.0,512200.0,143150.0,0.8946875,0.10531250000000003,3.20125,-2.20125
707,707,openb-pod-7586,11,1,scheduled,-0.0006886775541898871,0.0,0.0,0.0,0.0,0.0,-0.0006886775541898871,0.0,0.010851760851760872,1.0,0.9891482391482391,0.947153972153972,0.0,0.0,0.1440925896167755,0.2530995011329651,0.05229106545448303,1703378.0,2303378.0,3.8389633333333335,3.3716266143613525,14517323.0,971230.0,513200.0,143500.0,0.896875,0.10312500000000002,3.2075,-2.2075
708,708,openb-pod-8008,13,1,scheduled,-0.0004756387055189215,0.0,0.0,0.0,0.0,0.0,-0.0004756387055189215,0.0,0.7196969696969697,0.895986895986896,0.17628992628992624,0.947153972153972,0.0,0.0,0.1440925896167755,0.2530995011329651,0.05229106545448303,1658997.0,2258997.0,3.764995,3.3721022530668714,14517374.0,971230.0,514200.0,143500.0,0.896875,0.10312500000000002,3.21375,-2.21375
709,709,openb-pod-7587,13,1,scheduled,-0.0006581562157887966,0.0,0.0,0.0,0.0,0.0,-0.0006581562157887966,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.947153972153972,0.0,0.0,0.14415137469768524,0.25307148694992065,0.049102094024419785,1703333.0,2303333.0,3.8388883333333332,3.37276040928266,14517453.0,971230.0,514850.0,143850.0,0.8990625,0.10093750000000001,3.2178125,-2.2178125
710,710,openb-pod-7590,13,1,scheduled,-0.0006796569163025623,0.0,0.0,0.0,0.0,0.0,-0.0006796569163025623,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9514639639639639,0.0,0.0,0.14422336220741272,0.2530486285686493,0.0476393923163414,1702914.0,2302914.0,3.83819,3.3734400661989628,14517460.0,971230.0,515850.0,144040.0,0.90025,0.09975,3.2240625,-2.2240625
711,711,openb-pod-7592,13,1,scheduled,-0.0007731064145675148,0.0,0.0,0.0,0.0,0.0,-0.0007731064145675148,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9514639639639639,0.0,0.0,0.14435668289661407,0.25376594066619873,0.047632381319999695,1703101.0,2303101.0,3.8385016666666667,3.3742131726135303,14517776.0,971230.0,516850.0,144230.0,0.9014375,0.0985625,3.2303125,-2.2303125
712,712,openb-pod-7594,13,1,scheduled,-0.0008541466129829978,0.0,0.0,0.0,0.0,0.0,-0.0008541466129829978,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9514639639639639,0.0,0.0,0.1468389928340912,0.256760835647583,0.04818465933203697,1703303.0,2303303.0,3.8388383333333334,3.3750673192265133,14518008.0,971230.0,517850.0,144420.0,0.902625,0.09737499999999999,3.2365625,-2.2365625
713,713,openb-pod-7724,13,1,scheduled,-0.0004897071734144554,0.0,0.0,0.0,0.0,0.0,-0.0004897071734144554,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9514639639639639,0.0,0.0,0.1468389928340912,0.256760835647583,0.04818465933203697,1689163.0,2289163.0,3.815271666666667,3.3755570263999277,14518108.0,971230.0,518850.0,144420.0,0.902625,0.09737499999999999,3.2428125,-2.2428125
714,714,openb-pod-7817,13,1,scheduled,-0.0004825419853591306,0.0,0.0,0.0,0.0,0.0,-0.0004825419853591306,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9514639639639639,0.0,0.0,0.1468389928340912,0.256760835647583,0.04818465933203697,1676843.0,2276843.0,3.7947383333333335,3.376039568385287,14518232.0,971230.0,519660.0,144760.0,0.90475,0.09524999999999995,3.247875,-2.247875
715,715,openb-pod-8138,10,1,scheduled,-0.0004567891022158044,0.0,0.0,0.0,0.0,0.0,-0.0004567891022158044,0.0,0.7712940212940214,0.895986895986896,0.1246928746928746,0.9514639639639639,0.0,0.0,0.1468389928340912,0.256760835647583,0.04818465933203697,1627696.0,2227696.0,3.7128266666666665,3.3764963574875027,14518728.0,971230.0,520470.0,144760.0,0.90475,0.09524999999999995,3.2529375,-2.2529375
716,716,openb-pod-8142,13,1,scheduled,-0.00045446163266049666,0.0,0.0,0.0,0.0,0.0,-0.00045446163266049666,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.9514639639639639,0.0,0.0,0.1468389928340912,0.256760835647583,0.04818465933203697,1624872.0,2224872.0,3.70812,3.376950819120163,14519065.0,971230.0,520940.0,144420.0,0.902625,0.09737499999999999,3.255875,-2.255875
717,717,openb-pod-7595,14,1,scheduled,-0.0006583862945355179,0.0,0.0,0.0,0.0,0.0,-0.0006583862945355179,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9514639639639639,0.0,0.0,0.14759939908981323,0.2586418092250824,0.04721609503030777,1704363.0,2304363.0,3.840605,3.3776092054146987,14519070.0,971230.0,521410.0,143950.0,0.8996875,0.10031250000000003,3.2588125,-2.2588125
718,718,openb-pod-7596,14,1,scheduled,-0.0011141364209468207,0.0,0.0,0.0,0.0,0.0,-0.0011141364209468207,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9452293202293202,0.0,0.0,0.14740745723247528,0.2567361295223236,0.05055299773812294,1704225.0,2304225.0,3.840375,3.3787233418356455,14519380.0,971230.0,522410.0,143670.0,0.8979375,0.10206249999999994,3.2650625,-2.2650625
719,719,openb-pod-7597,14,1,scheduled,-0.0007728355378180396,0.0,0.0,0.0,0.0,0.0,-0.0007728355378180396,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9346846846846848,0.0,0.0,0.14414039254188538,0.2555474042892456,0.048453062772750854,1704302.0,2304302.0,3.8405033333333334,3.3794961773734635,14519519.0,971230.0,523410.0,143670.0,0.8979375,0.10206249999999994,3.2713125,-2.2713125
720,720,openb-pod-7600,14,1,scheduled,-0.0005904480241789578,0.0,0.0,0.0,0.0,0.0,-0.0005904480241789578,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9346846846846848,0.0,0.0,0.1458417773246765,0.257644385099411,0.048453062772750854,1703645.0,2303645.0,3.8394083333333335,3.3800866253976425,14519679.0,971230.0,524410.0,144020.0,0.900125,0.09987500000000005,3.2775625,-2.2775625
721,721,openb-pod-7601,14,1,scheduled,-0.0008928266338350532,0.0,0.0,0.0,0.0,0.0,-0.0008928266338350532,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9346846846846848,0.0,0.0,0.14562883973121643,0.25785085558891296,0.04674548655748367,1704157.0,2304157.0,3.8402616666666667,3.3809794520314775,14520223.0,971230.0,525410.0,144020.0,0.900125,0.09987500000000005,3.2838125,-2.2838125
722,722,openb-pod-7602,14,1,scheduled,-0.000596435697786557,0.0,0.0,0.0,0.0,0.0,-0.000596435697786557,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9346846846846848,0.0,0.0,0.14542870223522186,0.2580621540546417,0.04674548655748367,1704351.0,2304351.0,3.840585,3.381575887729264,14520445.0,971230.0,526410.0,144370.0,0.9023125,0.09768750000000004,3.2900625,-2.2900625
723,723,openb-pod-7603,14,1,scheduled,-0.0006007249026080963,0.0,0.0,0.0,0.0,0.0,-0.0006007249026080963,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9346846846846848,0.0,0.0,0.1452414095401764,0.2582782506942749,0.04695122689008713,1704498.0,2304498.0,3.84083,3.382176612631872,14520635.0,971230.0,527410.0,144430.0,0.9026875,0.09731250000000002,3.2963125,-2.2963125
724,724,openb-pod-7604,15,1,scheduled,-0.0005984136556995701,0.0,0.0,0.0,0.0,0.0,-0.0005984136556995701,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14247243106365204,0.2572627067565918,0.04693125933408737,1704640.0,2304640.0,3.841066666666667,3.3827750262875718,14520780.0,971230.0,528410.0,144490.0,0.9030625,0.09693750000000001,3.3025625,-2.3025625
725,725,openb-pod-7605,15,1,scheduled,-0.0013328543837132223,0.0,0.0,0.0,0.0,0.0,-0.0013328543837132223,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14531517028808594,0.2586655020713806,0.04696819931268692,1704648.0,2304648.0,3.84108,3.384107880671285,14520822.0,971230.0,529410.0,144490.0,0.9030625,0.09693750000000001,3.3088125,-2.3088125
726,726,openb-pod-7606,15,1,scheduled,-0.0008172605656815435,0.0,0.0,0.0,0.0,0.0,-0.0008172605656815435,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14559315145015717,0.25854960083961487,0.04696819931268692,1704253.0,2304253.0,3.840421666666667,3.3849251412369665,14520865.0,971230.0,530410.0,144680.0,0.90425,0.09575,3.3150625,-2.3150625
727,727,openb-pod-7607,15,1,scheduled,-0.0005226540709575289,0.0,0.0,0.0,0.0,0.0,-0.0005226540709575289,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14293450117111206,0.2572605311870575,0.04745787754654884,1705882.0,2305882.0,3.8431366666666666,3.385447795307924,14522522.0,971230.0,531410.0,144680.0,0.90425,0.09575,3.3213125,-2.3213125
728,728,openb-pod-7608,15,1,scheduled,-0.000678917585370975,0.0,0.0,0.0,0.0,0.0,-0.000678917585370975,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14525647461414337,0.2574577033519745,0.04745787754654884,1706085.0,2306085.0,3.843475,3.386126712893295,14522727.0,971230.0,532410.0,145090.0,0.9068125,0.09318749999999998,3.3275625,-2.3275625
729,729,openb-pod-8037,15,1,scheduled,-0.00044897240287200546,0.0,0.0,0.0,0.0,0.0,-0.00044897240287200546,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.9346846846846848,0.0,0.0,0.14525647461414337,0.2574577033519745,0.04745787754654884,1660875.0,2260875.0,3.768125,3.386575685296167,14522917.0,971230.0,533410.0,144220.0,0.901375,0.09862499999999996,3.3338125,-2.3338125
730,730,openb-pod-7609,16,1,scheduled,-0.0006449143667643931,0.0,0.0,0.0,0.0,0.0,-0.0006449143667643931,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9241400491400491,0.0,0.0,0.14400382339954376,0.2571718394756317,0.04609416425228119,1706711.0,2306711.0,3.8445183333333333,3.3872205996629314,14523416.0,971230.0,534000.0,144410.0,0.9025625,0.09743749999999995,3.3375,-2.3375
731,731,openb-pod-7610,15,1,scheduled,-0.0006737254222772826,0.0,0.0,0.0,0.0,0.0,-0.0006737254222772826,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9241400491400491,0.0,0.0,0.1416381597518921,0.2573569715023041,0.04723689332604408,1706753.0,2306753.0,3.8445883333333333,3.3878943250852087,14523521.0,971230.0,535000.0,144940.0,0.905875,0.09412500000000001,3.34375,-2.34375
732,732,openb-pod-7611,16,1,scheduled,-0.0007598529001171528,0.0,0.0,0.0,0.0,0.0,-0.0007598529001171528,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.141609787940979,0.25749173760414124,0.048969220370054245,1707981.0,2307981.0,3.846635,3.388654177985326,14524753.0,971230.0,536000.0,144940.0,0.905875,0.09412500000000001,3.35,-2.35
733,733,openb-pod-7613,16,1,scheduled,-0.0006237144693099772,0.0,0.0,0.0,0.0,0.0,-0.0006237144693099772,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14283427596092224,0.2588786780834198,0.048969220370054245,1707674.0,2307674.0,3.8461233333333333,3.389277892454636,14524760.0,971230.0,537000.0,145130.0,0.9070625,0.0929375,3.35625,-2.35625
734,734,openb-pod-7818,16,1,scheduled,-0.00046283306826877535,0.0,0.0,0.0,0.0,0.0,-0.00046283306826877535,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14283427596092224,0.2588786780834198,0.048969220370054245,1683139.0,2283139.0,3.805231666666667,3.3897407255229046,14524827.0,971230.0,538000.0,144470.0,0.9029375,0.09706250000000005,3.3625,-2.3625
735,735,openb-pod-7614,16,1,scheduled,-0.0006237166567899521,0.0,0.0,0.0,0.0,0.0,-0.0006237166567899521,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.9241400491400491,0.0,0.0,0.14191877841949463,0.25610843300819397,0.0472150593996048,1707661.0,2307661.0,3.8461016666666668,3.3903644421796946,14524844.0,971230.0,538810.0,144000.0,0.9,0.09999999999999998,3.3675625,-2.3675625
736,736,openb-pod-7615,16,1,scheduled,-0.0010651967293995313,0.0,0.0,0.0,0.0,0.0,-0.0010651967293995313,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.886117936117936,1.0,0.00625,0.1437171846628189,0.2556050717830658,0.04887164384126663,1707683.0,2307683.0,3.846138333333333,3.391429638909094,14524869.0,971230.0,539810.0,145000.0,0.90625,0.09375,3.3738125,-2.3738125
737,737,openb-pod-7617,16,1,scheduled,-0.0008822116357007914,0.0,0.0,0.0,0.0,0.0,-0.0008822116357007914,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14159612357616425,0.25695210695266724,0.049427978694438934,1707293.0,2307293.0,3.8454883333333334,3.392311850544795,14524869.0,971230.0,540810.0,145350.0,0.9084375,0.09156249999999999,3.3800625,-2.3800625
738,738,openb-pod-8045,17,1,scheduled,-0.0004431997408356203,0.0,0.0,0.0,0.0,0.0,-0.0004431997408356203,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.9346846846846848,0.0,0.0,0.1406114548444748,0.25625866651535034,0.04944551736116409,1661273.0,2261273.0,3.768788333333333,3.3927550502856305,14524908.0,971230.0,541810.0,145130.0,0.9070625,0.0929375,3.3863125,-2.3863125
739,739,openb-pod-7618,17,1,scheduled,-0.0009576664169257398,0.0,0.0,0.0,0.0,0.0,-0.0009576664169257398,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9346846846846848,0.0,0.0,0.14143773913383484,0.2570395767688751,0.049575187265872955,1707336.0,2307336.0,3.84556,3.3937127167025563,14524913.0,971230.0,542400.0,144810.0,0.9050625,0.09493750000000001,3.39,-2.39
